precinct,TOTAL,DEM,REP,NAV,OTH,CON,IND,LBT,NLB,PGP,PRO,WFP,WTP,pct_dem,pct_rep,pct_nav,pct_oth,pct_con,pct_ind,pct_lbt,pct_nlb,pct_pgp,pct_pro,pct_wfp,pct_wtp,dem_advantage,major_party_pct,nav_pct_rank,political_lean,cnt_splitt,cnt_cavagnolo,cnt_leof,cnt_writein,cnt_total_votes,participated_election,pct_splitt,pct_cavagnolo,pct_leof,pct_writein,turnout_rate,vote_margin,margin_pct,leading_candidate,competitiveness,dem_performance_vs_reg,rep_performance_vs_reg,high_turnout,engagement_score,record_type,in_zone1,has_voter_data,has_election_data,complete_record
4306,7724.0,5126.0,365.0,1836.0,26.0,1.0,261.0,30.0,16.0,24.0,24.0,14.0,1.0,0.6636457793889177,0.04725530813050233,0.2377006732263076,0.0033661315380631796,0.0001294665976178146,0.03379078197824961,0.0038839979285344383,0.0020714655618850335,0.0031071983428275505,0.0031071983428275505,0.0018125323666494044,0.0001294665976178146,0.6163904712584154,0.7109010875194199,0.2377006732263076,Strong Dem,2025.0,411.0,15.0,4.0,2455.0,True,0.824847250509165,0.16741344195519348,0.006109979633401222,0.001629327902240326,0.31784049715173485,1614.0,0.6574338085539715,Splitt,Safe,0.1612014711202473,0.12015813382469115,1.0,0.3034697048161574,precinct,True,True,True,True
4307,8734.0,5458.0,353.0,2420.0,33.0,2.0,305.0,33.0,11.0,52.0,22.0,45.0,0.0,0.6249141286924662,0.040416762079230596,0.2770780856423174,0.003778337531486146,0.0002289901534234028,0.03492099839706893,0.003778337531486146,0.0012594458438287153,0.005953743989008472,0.0025188916876574307,0.005152278452026563,0.0,0.5844973666132356,0.6653308907716968,0.2770780856423174,Strong Dem,1905.0,293.0,28.0,8.0,2234.0,True,0.8527305282005372,0.13115487914055507,0.012533572068039392,0.0035810205908683975,0.2557820013739409,1612.0,0.7215756490599821,Splitt,Safe,0.22781639950807098,0.09073811706132448,1.0,0.29522555530112204,precinct,True,True,True,True
4401,6096.0,3282.0,349.0,2077.0,43.0,3.0,202.0,32.0,13.0,22.0,12.0,61.0,0.0,0.5383858267716536,0.057250656167979,0.3407152230971129,0.007053805774278215,0.0004921259842519685,0.03313648293963255,0.005249343832020997,0.00213254593175853,0.0036089238845144356,0.001968503937007874,0.010006561679790027,0.0,0.4811351706036746,0.5956364829396326,0.3407152230971129,Strong Dem,984.0,195.0,30.0,6.0,1215.0,True,0.8098765432098766,0.16049382716049382,0.024691358024691357,0.0049382716049382715,0.19931102362204725,789.0,0.6493827160493827,Splitt,Safe,0.271490716438223,0.10324317099251482,0.0,0.30183727034120733,precinct,True,True,True,True
4402,7880.0,4154.0,430.0,2806.0,46.0,6.0,238.0,25.0,21.0,57.0,24.0,73.0,0.0,0.5271573604060914,0.05456852791878172,0.35609137055837564,0.0058375634517766496,0.0007614213197969543,0.03020304568527919,0.0031725888324873096,0.00266497461928934,0.007233502538071066,0.003045685279187817,0.009263959390862945,0.0,0.47258883248730965,0.5817258883248732,0.35609137055837564,Strong Dem,1286.0,249.0,29.0,12.0,1576.0,True,0.815989847715736,0.157994923857868,0.018401015228426396,0.007614213197969543,0.2,1037.0,0.6579949238578681,Splitt,Safe,0.2888324873096446,0.10342639593908629,0.0,0.30913705583756346,precinct,True,True,True,True
4403,9581.0,5213.0,489.0,3282.0,55.0,11.0,306.0,35.0,21.0,36.0,22.0,109.0,2.0,0.5440976933514247,0.05103851372508089,0.34255296941864105,0.0057405281285878304,0.001148105625717566,0.03193821104268865,0.003653063354555892,0.002191838012733535,0.003757436593257489,0.002296211251435132,0.011376683018474063,0.00020874647740319382,0.49305917962634377,0.5951362070765056,0.34255296941864105,Strong Dem,1587.0,315.0,43.0,19.0,1964.0,True,0.8080448065173116,0.16038696537678207,0.02189409368635438,0.009674134419551934,0.20498904080993632,1272.0,0.6476578411405295,Splitt,Safe,0.2639471131658869,0.10934845165170118,0.0,0.30492641686671534,precinct,True,True,True,True
4404,7751.0,4804.0,398.0,2114.0,38.0,2.0,265.0,25.0,11.0,46.0,9.0,38.0,1.0,0.6197909947103599,0.05134821313378919,0.27273900141917173,0.004902593213778867,0.0002580312217778351,0.03418913688556315,0.003225390272222939,0.0014191717197780931,0.005934718100890208,0.001161140498000258,0.004902593213778867,0.00012901561088891756,0.5684427815765707,0.6711392078441492,0.27273900141917173,Strong Dem,1783.0,304.0,26.0,3.0,2116.0,True,0.8426275992438563,0.14366729678638943,0.012287334593572778,0.0014177693761814746,0.27299703264094954,1479.0,0.6989603024574669,Splitt,Safe,0.2228366045334964,0.09231908365260023,1.0,0.3009289123984002,precinct,True,True,True,True
4405,9768.0,5732.0,351.0,3095.0,54.0,7.0,285.0,45.0,27.0,58.0,42.0,71.0,1.0,0.5868140868140869,0.03593366093366093,0.31685094185094187,0.005528255528255528,0.0007166257166257166,0.029176904176904175,0.004606879606879607,0.002764127764127764,0.005937755937755937,0.0042997542997543,0.007268632268632269,0.00010237510237510238,0.550880425880426,0.6227477477477478,0.31685094185094187,Strong Dem,1877.0,246.0,28.0,10.0,2161.0,True,0.8685793614067562,0.11383618695048589,0.012956964368347987,0.004627487274409995,0.22123259623259622,1631.0,0.7547431744562703,Splitt,Safe,0.2817652745926693,0.07790252601682496,0.0,0.2992424242424242,precinct,True,True,True,True
4406,8846.0,4104.0,775.0,3342.0,67.0,6.0,357.0,42.0,41.0,36.0,16.0,59.0,1.0,0.46393850327831787,0.08761021930816189,0.37779787474564774,0.00757404476599593,0.0006782726656115759,0.04035722360388876,0.004747908659281031,0.004634863215012435,0.004069635993669455,0.0018087271082975356,0.006669681211847162,0.00011304544426859598,0.376328283970156,0.5515487225864798,0.37779787474564774,Strong Dem,1106.0,304.0,47.0,7.0,1464.0,True,0.755464480874317,0.20765027322404372,0.03210382513661202,0.0047814207650273225,0.16549853040922452,802.0,0.5478142076502732,Splitt,Safe,0.2915259775959991,0.12004005391588184,0.0,0.3069749039113724,precinct,True,True,True,True
4407,53.0,17.0,9.0,18.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32075471698113206,0.16981132075471697,0.33962264150943394,0.03773584905660377,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.1509433962264151,0.49056603773584906,0.33962264150943394,Lean Dem,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,True,True
4501,9517.0,6414.0,545.0,2131.0,37.0,0.0,294.0,22.0,13.0,30.0,10.0,21.0,0.0,0.6739518755910476,0.05726594515078281,0.22391509929599665,0.003887779762530209,0.0,0.030892087842807607,0.002311652831774719,0.0013659766733214247,0.0031522538615109804,0.0010507512871703267,0.0022065777030576862,0.0,0.6166859304402649,0.7312178207418304,0.22391509929599665,Strong Dem,2833.0,465.0,40.0,13.0,3351.0,True,0.8454192778275141,0.1387645478961504,0.011936735302894658,0.003879438973440764,0.3521067563307765,2368.0,0.7066547299313638,Splitt,Safe,0.1714674022364665,0.08149860274536758,1.0,0.31044446779447304,precinct,True,True,True,True
4502,9389.0,5796.0,535.0,2479.0,48.0,3.0,341.0,37.0,16.0,56.0,22.0,55.0,1.0,0.6173181382468846,0.056981574182554055,0.2640323783150495,0.00511236553413569,0.00031952284588348065,0.0363190968154223,0.003940781765896261,0.0017041218447118968,0.005964426456491639,0.002343167536478858,0.005857918841197146,0.00010650761529449355,0.5603365640643306,0.6742997124294386,0.2640323783150495,Strong Dem,2252.0,378.0,39.0,8.0,2677.0,True,0.8412401942472918,0.14120283899887934,0.014568546880836758,0.0029884198729921555,0.28512088614335923,1874.0,0.7000373552484124,Splitt,Safe,0.22392205600040715,0.08422126481632528,1.0,0.3054105868569603,precinct,True,True,True,True
4503,9227.0,5103.0,771.0,2790.0,52.0,8.0,341.0,39.0,15.0,45.0,18.0,45.0,0.0,0.5530508290885445,0.08355911997398938,0.30237346916657637,0.0056356345507749,0.0008670207001192153,0.03695675734258155,0.004226725913081175,0.0016256638127235287,0.004876991438170586,0.0019507965752682346,0.004876991438170586,0.0,0.4694917091145552,0.6366099490625339,0.30237346916657637,Strong Dem,1774.0,361.0,37.0,17.0,2189.0,True,0.810415714938328,0.16491548652352672,0.016902695294655094,0.0077661032434901784,0.2372385390701203,1413.0,0.6455002284148013,Splitt,Safe,0.25736488584978345,0.08135636654953735,1.0,0.3003142950037932,precinct,True,True,True,True
4504,629.0,334.0,76.0,158.0,7.0,0.0,36.0,4.0,1.0,3.0,3.0,7.0,0.0,0.5310015898251192,0.12082670906200318,0.25119236883942764,0.011128775834658187,0.0,0.057233704292527825,0.006359300476947536,0.001589825119236884,0.0047694753577106515,0.0047694753577106515,0.011128775834658187,0.0,0.41017488076311603,0.6518282988871225,0.25119236883942764,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4505,3107.0,1674.0,167.0,1032.0,31.0,0.0,123.0,11.0,10.0,20.0,11.0,27.0,1.0,0.5387833923398777,0.05374959768265208,0.3321532024460895,0.009977470228516253,0.0,0.03958802703572578,0.003540392661731574,0.0032185387833923397,0.006437077566784679,0.003540392661731574,0.008690054715159318,0.000321853878339234,0.4850337946572256,0.5925329900225298,0.3321532024460895,Strong Dem,488.0,73.0,13.0,1.0,575.0,True,0.8486956521739131,0.12695652173913044,0.022608695652173914,0.0017391304347826088,0.18506598004505953,415.0,0.7217391304347827,Splitt,Safe,0.30991225983403536,0.07320692405647836,0.0,0.2962664950112649,precinct,True,True,True,True
4506,9497.0,5437.0,646.0,2817.0,75.0,3.0,298.0,57.0,25.0,50.0,28.0,59.0,2.0,0.5724965778666947,0.06802148046751606,0.2966199852585027,0.007897230704432979,0.00031588922817731913,0.03137832999894703,0.006001895335369064,0.002632410234810993,0.005264820469621986,0.002948299462988312,0.0062124881541539435,0.00021059281878487945,0.5044750973991786,0.6405180583342108,0.2966199852585027,Strong Dem,1793.0,310.0,32.0,21.0,2156.0,True,0.8316326530612245,0.1437847866419295,0.014842300556586271,0.00974025974025974,0.22701905865010003,1483.0,0.687847866419295,Splitt,Safe,0.25913607519452975,0.07576330617441344,0.0,0.2932505001579446,precinct,True,True,True,True
4507,509.0,206.0,55.0,212.0,2.0,0.0,18.0,2.0,4.0,3.0,0.0,7.0,0.0,0.40471512770137524,0.10805500982318271,0.4165029469548134,0.003929273084479371,0.0,0.03536345776031434,0.003929273084479371,0.007858546168958742,0.005893909626719057,0.0,0.0137524557956778,0.0,0.2966601178781925,0.5127701375245579,0.4165029469548134,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4508,8671.0,3637.0,1117.0,3307.0,70.0,10.0,352.0,47.0,21.0,34.0,18.0,56.0,2.0,0.41944412409180026,0.1288202052819744,0.3813862299619421,0.008072886633606273,0.0011532695190866105,0.04059508707184869,0.005420366739707069,0.002421865990081882,0.003921116364894475,0.0020758851343558988,0.006458309306885019,0.0002306539038173221,0.29062391880982585,0.5482643293737747,0.3813862299619421,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4509,1241.0,542.0,209.0,411.0,6.0,0.0,55.0,8.0,2.0,1.0,1.0,6.0,0.0,0.43674456083803387,0.16841257050765512,0.3311845286059629,0.004834810636583401,0.0,0.0443190975020145,0.0064464141821112,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.004834810636583401,0.0,0.26833199033037874,0.6051571313456889,0.3311845286059629,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4601,7934.0,4827.0,425.0,2228.0,43.0,6.0,280.0,21.0,13.0,47.0,10.0,34.0,0.0,0.6083942525838165,0.05356692714897908,0.2808167380892362,0.005419712629190825,0.0007562389715149988,0.03529115200403327,0.0026468364003024956,0.0016385177716158306,0.005923871943534157,0.0012603982858583312,0.004285354171918326,0.0,0.5548273254348375,0.6619611797327956,0.2808167380892362,Strong Dem,1826.0,291.0,34.0,9.0,2160.0,True,0.8453703703703703,0.13472222222222222,0.01574074074074074,0.004166666666666667,0.2722460297453995,1535.0,0.7106481481481481,Splitt,Safe,0.2369761177865538,0.08115529507324314,1.0,0.30514242500630195,precinct,True,True,True,True
4602,7324.0,4236.0,423.0,2220.0,44.0,2.0,242.0,24.0,9.0,51.0,23.0,48.0,2.0,0.5783724740578918,0.057755324959038776,0.3031130529765156,0.006007646095030038,0.00027307482250136535,0.03304205352266521,0.0032768978700163844,0.0012288367012561442,0.006963407973784817,0.0031403604587657017,0.006553795740032769,0.00027307482250136535,0.520617149098853,0.6361277990169306,0.3031130529765156,Strong Dem,1587.0,240.0,28.0,16.0,1871.0,True,0.8482095136290754,0.1282736504543025,0.014965259219668627,0.0085515766969535,0.2554614964500273,1347.0,0.7199358631747729,Splitt,Safe,0.26983703957118355,0.07051832549526373,1.0,0.30966684871654837,precinct,True,True,True,True
4603,5308.0,2909.0,368.0,1692.0,38.0,3.0,180.0,26.0,10.0,35.0,14.0,32.0,1.0,0.5480406932931424,0.0693293142426526,0.31876412961567446,0.007159005275056519,0.0005651846269781462,0.03391107761868877,0.0048982667671439335,0.0018839487565938207,0.0065938206480783725,0.0026375282592313487,0.006028636021100226,0.00018839487565938207,0.4787113790504898,0.6173700075357951,0.31876412961567446,Strong Dem,1027.0,181.0,20.0,7.0,1235.0,True,0.8315789473684211,0.1465587044534413,0.016194331983805668,0.005668016194331984,0.23266767143933684,846.0,0.6850202429149798,Splitt,Safe,0.28353825407527866,0.0772293902107887,1.0,0.3076488319517709,precinct,True,True,True,True
4604,7992.0,4043.0,636.0,2767.0,60.0,2.0,319.0,35.0,16.0,47.0,27.0,39.0,1.0,0.5058808808808809,0.07957957957957958,0.34622122122122123,0.0075075075075075074,0.00025025025025025025,0.03991491491491492,0.0043793793793793796,0.002002002002002002,0.005880880880880881,0.0033783783783783786,0.00487987987987988,0.00012512512512512512,0.42630130130130134,0.5854604604604605,0.34622122122122123,Strong Dem,1299.0,240.0,31.0,13.0,1583.0,True,0.8205938092229943,0.15161086544535693,0.01958307012002527,0.0082122552116235,0.19807307307307306,1059.0,0.6689829437776375,Splitt,Safe,0.3147129283421134,0.07203128586577735,0.0,0.3063063063063063,precinct,True,True,True,True
4605,7356.0,3054.0,691.0,3093.0,62.0,15.0,237.0,53.0,21.0,43.0,19.0,68.0,0.0,0.41517128874388254,0.09393692224034801,0.4204730831973899,0.008428493746601413,0.0020391517128874386,0.03221859706362153,0.007205002718868951,0.0028548123980424145,0.005845568243610658,0.002582925502990756,0.009244154431756389,0.0,0.32123436650353454,0.5091082109842305,0.4204730831973899,Strong Dem,787.0,176.0,29.0,18.0,1010.0,True,0.7792079207920792,0.17425742574257425,0.028712871287128714,0.01782178217821782,0.13730288200108753,611.0,0.6049504950495049,Splitt,Safe,0.3640366320481967,0.08032050350222623,0.0,0.3140973355084285,precinct,True,True,True,True
4606,7496.0,3045.0,727.0,3207.0,54.0,10.0,268.0,48.0,15.0,31.0,25.0,65.0,1.0,0.40621664887940234,0.09698505869797225,0.4278281750266809,0.00720384204909285,0.0013340448239060833,0.03575240128068303,0.0064034151547491995,0.002001067235859125,0.004135538954108858,0.0033351120597652083,0.008671291355389542,0.00013340448239060833,0.3092315901814301,0.5032017075773746,0.4278281750266809,Strong Dem,639.0,137.0,28.0,6.0,810.0,True,0.7888888888888889,0.16913580246913582,0.0345679012345679,0.007407407407407408,0.10805763073639274,502.0,0.6197530864197531,Splitt,Safe,0.3826722400094865,0.07215074377116357,0.0,0.3024279615795091,precinct,True,True,True,True
4607,5693.0,2288.0,543.0,2428.0,51.0,11.0,205.0,46.0,14.0,31.0,10.0,61.0,5.0,0.40189706657298435,0.09538029158615843,0.4264886702968558,0.008958369927981732,0.0019321974354470403,0.036009134024240295,0.008080098366414896,0.002459160372387142,0.005445283681714386,0.001756543123133673,0.010714913051115405,0.0008782715615668365,0.30651677498682595,0.49727735815914276,0.4264886702968558,Strong Dem,577.0,165.0,22.0,8.0,772.0,True,0.7474093264248705,0.21373056994818654,0.02849740932642487,0.010362694300518135,0.13560512910591954,412.0,0.533678756476684,Splitt,Safe,0.3455122598518861,0.1183502783620281,0.0,0.31916388547338836,precinct,True,True,True,True
4608,60.0,25.0,8.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.13333333333333333,0.4,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.2833333333333333,0.55,0.4,Strong Dem,4.0,2.0,0.0,0.0,6.0,True,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1,2.0,0.3333333333333333,Splitt,Safe,0.24999999999999994,0.19999999999999998,0.0,0.27499999999999997,precinct,True,True,True,True
4701,164.0,41.0,22.0,92.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.13414634146341464,0.5609756097560976,0.0,0.0,0.03048780487804878,0.0,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.0,0.11585365853658536,0.38414634146341464,0.5609756097560976,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4702,2907.0,1242.0,411.0,1035.0,27.0,4.0,129.0,15.0,10.0,6.0,2.0,25.0,1.0,0.42724458204334365,0.14138286893704852,0.3560371517027864,0.009287925696594427,0.0013759889920880633,0.04437564499484004,0.005159958720330237,0.0034399724802201583,0.0020639834881320948,0.0006879944960440316,0.008599931200550396,0.0003439972480220158,0.28586171310629516,0.5686274509803921,0.3560371517027864,Strong Dem,3.0,1.0,0.0,0.0,4.0,True,0.75,0.25,0.0,0.0,0.0013759889920880633,2.0,0.5,Splitt,Safe,0.32275541795665635,0.10861713106295148,0.0,0.21637426900584797,precinct,True,True,True,True
4703,7097.0,2766.0,1057.0,2832.0,46.0,5.0,257.0,33.0,21.0,18.0,6.0,56.0,0.0,0.3897421445681274,0.14893617021276595,0.39904184866845144,0.006481611948710723,0.0007045230379033394,0.036212484148231645,0.004649852050162041,0.0029589967591940255,0.0025362829364520218,0.0008454276454840073,0.007890658024517402,0.0,0.24080597435536144,0.5386783147808933,0.39904184866845144,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4704,5634.0,1914.0,859.0,2488.0,53.0,9.0,203.0,28.0,14.0,21.0,10.0,34.0,1.0,0.3397231096911608,0.15246716364927226,0.4416045438409656,0.009407170749023783,0.001597444089456869,0.036031238906638265,0.004969826056088037,0.0024849130280440185,0.003727369542066028,0.001774937877174299,0.006034788782392616,0.0001774937877174299,0.18725594604188855,0.4921902733404331,0.4416045438409656,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4705,4493.0,1852.0,707.0,1656.0,22.0,4.0,163.0,30.0,5.0,16.0,10.0,28.0,0.0,0.412196750500779,0.1573558869352326,0.36857333630091255,0.004896505675495215,0.0008902737591809482,0.03627865568662364,0.006677053193857111,0.001112842198976185,0.0035610950367237926,0.00222568439795237,0.006231916314266637,0.0,0.25484086356554636,0.5695526374360116,0.36857333630091255,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4706,3920.0,1654.0,582.0,1430.0,26.0,2.0,150.0,18.0,6.0,8.0,7.0,36.0,1.0,0.4219387755102041,0.14846938775510204,0.3647959183673469,0.0066326530612244895,0.0005102040816326531,0.03826530612244898,0.004591836734693878,0.001530612244897959,0.0020408163265306124,0.0017857142857142857,0.009183673469387756,0.00025510204081632655,0.27346938775510204,0.5704081632653062,0.3647959183673469,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4707,8197.0,3510.0,925.0,3174.0,56.0,3.0,335.0,42.0,28.0,38.0,14.0,71.0,1.0,0.4282054410150055,0.11284616323045016,0.38721483469562035,0.006831767719897523,0.0003659875564230816,0.04086861046724411,0.005123825789923143,0.0034158838599487617,0.004635842381359034,0.0017079419299743809,0.008661705502012932,0.0001219958521410272,0.31535927778455536,0.5410516042454556,0.38721483469562035,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4708,8241.0,3063.0,1096.0,3567.0,48.0,11.0,279.0,46.0,14.0,29.0,22.0,65.0,1.0,0.3716781943938842,0.13299356874165758,0.43283582089552236,0.005824535857298871,0.001334789467297658,0.03385511467054969,0.005581846863244752,0.0016988229583788375,0.003518990413784735,0.002669578934595316,0.00788739230675889,0.00012134449702705982,0.23868462565222665,0.5046717631355417,0.43283582089552236,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4709,1591.0,557.0,197.0,721.0,20.0,2.0,58.0,9.0,7.0,8.0,3.0,9.0,0.0,0.3500942803268385,0.12382149591451917,0.45317410433689503,0.01257071024512885,0.001257071024512885,0.036455059710873663,0.0056568196103079825,0.0043997485857950975,0.00502828409805154,0.0018856065367693275,0.0056568196103079825,0.0,0.2262727844123193,0.47391577624135767,0.45317410433689503,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4710,2102.0,756.0,251.0,940.0,16.0,4.0,82.0,9.0,10.0,10.0,2.0,22.0,0.0,0.35965746907706947,0.11941008563273073,0.44719314938154137,0.007611798287345386,0.0019029495718363464,0.0390104662226451,0.004281636536631779,0.004757373929590866,0.004757373929590866,0.0009514747859181732,0.010466222645099905,0.0,0.24024738344433874,0.4790675547098002,0.44719314938154137,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4801,983.0,346.0,105.0,470.0,7.0,1.0,36.0,7.0,0.0,6.0,1.0,4.0,0.0,0.35198372329603256,0.10681586978636826,0.47812817904374366,0.007121057985757884,0.001017293997965412,0.03662258392675483,0.007121057985757884,0.0,0.006103763987792472,0.001017293997965412,0.004069175991861648,0.0,0.2451678535096643,0.4587995930824008,0.47812817904374366,Strong Dem,56.0,21.0,4.0,1.0,82.0,True,0.6829268292682927,0.25609756097560976,0.04878048780487805,0.012195121951219513,0.08341810783316378,35.0,0.4268292682926829,Splitt,Safe,0.3309431059722602,0.1492816911892415,0.0,0.3123092573753815,precinct,True,True,True,True
4802,7673.0,2887.0,932.0,3356.0,62.0,11.0,277.0,34.0,19.0,30.0,14.0,50.0,1.0,0.37625439854033627,0.12146487684087058,0.43737781832399325,0.00808028150658152,0.0014335983318128503,0.036100612537469046,0.004431122116512446,0.002476215300404014,0.003909813632216865,0.0018245796950345367,0.0065163560536947735,0.00013032712107389547,0.25478952169946567,0.49771927538120686,0.43737781832399325,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4803,4988.0,1560.0,692.0,2445.0,37.0,8.0,149.0,26.0,12.0,11.0,9.0,39.0,0.0,0.31275060144346434,0.13873295910184444,0.4901764234161989,0.007417802726543705,0.0016038492381716118,0.02987169206094627,0.0052125100240577385,0.0024057738572574178,0.0022052927024859663,0.0018043303929430633,0.007818765036086608,0.0,0.1740176423416199,0.4514835605453088,0.4901764234161989,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4804,8110.0,2709.0,1226.0,3680.0,44.0,8.0,273.0,47.0,25.0,30.0,12.0,56.0,0.0,0.3340320591861899,0.15117139334155363,0.45376078914919854,0.005425400739827373,0.0009864364981504315,0.033662145499383476,0.005795314426633786,0.0030826140567200987,0.0036991368680641184,0.0014796547472256474,0.0069050554870530205,0.0,0.18286066584463626,0.48520345252774355,0.45376078914919854,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4805,552.0,137.0,70.0,305.0,7.0,0.0,19.0,5.0,2.0,1.0,0.0,6.0,0.0,0.24818840579710144,0.12681159420289856,0.552536231884058,0.012681159420289856,0.0,0.034420289855072464,0.009057971014492754,0.0036231884057971015,0.0018115942028985507,0.0,0.010869565217391304,0.0,0.12137681159420288,0.375,0.552536231884058,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4806,8315.0,2818.0,1406.0,3564.0,64.0,9.0,300.0,49.0,23.0,15.0,15.0,50.0,2.0,0.33890559230306677,0.16909200240529165,0.4286229705351774,0.0076969332531569455,0.0010823812387251955,0.03607937462417318,0.005892964521948286,0.002766085387853277,0.0018039687312086591,0.0018039687312086591,0.006013229104028864,0.00024052916416115455,0.16981358989777512,0.5079975947083584,0.4286229705351774,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4807,430.0,122.0,115.0,166.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837209302325581,0.26744186046511625,0.386046511627907,0.0069767441860465115,0.0,0.05581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.016279069767441867,0.5511627906976744,0.386046511627907,Competitive,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4808,2604.0,853.0,574.0,1006.0,19.0,3.0,115.0,16.0,3.0,2.0,3.0,9.0,1.0,0.32757296466973884,0.22043010752688172,0.38632872503840243,0.007296466973886329,0.001152073732718894,0.044162826420890935,0.006144393241167435,0.001152073732718894,0.0007680491551459293,0.001152073732718894,0.0034562211981566822,0.00038402457757296467,0.10714285714285712,0.5480030721966206,0.38632872503840243,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4809,17.0,6.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.5882352941176471,0.29411764705882354,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4901,146.0,48.0,31.0,54.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.3287671232876712,0.21232876712328766,0.3698630136986301,0.0136986301369863,0.00684931506849315,0.0410958904109589,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.11643835616438356,0.5410958904109588,0.3698630136986301,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4902,328.0,131.0,88.0,72.0,4.0,0.0,26.0,3.0,2.0,1.0,1.0,0.0,0.0,0.39939024390243905,0.2682926829268293,0.21951219512195122,0.012195121951219513,0.0,0.07926829268292683,0.009146341463414634,0.006097560975609756,0.003048780487804878,0.003048780487804878,0.0,0.0,0.13109756097560976,0.6676829268292683,0.21951219512195122,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4903,6733.0,2224.0,1228.0,2788.0,49.0,9.0,317.0,47.0,15.0,16.0,5.0,33.0,2.0,0.3303133818505867,0.1823852665973563,0.4140799049457894,0.007277587999405911,0.0013366998366255755,0.04708153869003416,0.0069805435912668945,0.002227833061042626,0.002376355265112134,0.0007426110203475419,0.004901232734293777,0.0002970444081390168,0.14792811525323038,0.512698648447943,0.4140799049457894,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
